train-error val_error
0.6716093750000001 0.6936363636363636
0.6265000000000001 0.6003636363636364
0.6134843750000001 0.5972727272727273
0.6073906250000001 0.5967272727272728
0.602515625 0.5963636363636364
0.590484375 0.5756363636363636
0.551921875 0.527090909090909
0.5447500000000001 0.5245454545454545
0.5369062499999999 0.5378181818181818
0.531671875 0.5241818181818182
0.5186875 0.5618181818181818
0.508953125 0.5232727272727273
0.505 0.5269090909090909
0.500515625 0.5165454545454545
0.49596874999999996 0.5047272727272727
0.495234375 0.48436363636363633
0.48745312500000004 0.4830909090909091
0.48939062499999997 0.49563636363636365
0.484796875 0.4390909090909091
0.48154687500000004 0.5034545454545454
0.477078125 0.47345454545454546
0.474171875 0.518909090909091
0.47390625 0.482
0.4725625 0.4758181818181818
0.46429687500000005 0.4732727272727273
0.45803125 0.4256363636363636
0.4519375 0.45690909090909093
0.45184375 0.4678181818181818
0.44532812499999996 0.4954545454545455
0.4465625 0.45218181818181813
0.44723437499999996 0.4972727272727273
0.43818749999999995 0.46599999999999997
0.4445 0.4552727272727273
0.43995312499999994 0.4730909090909091
0.43509374999999995 0.4905454545454545
0.433875 0.4636363636363636
0.43274999999999997 0.45072727272727275
0.43209375000000005 0.45818181818181813
0.426390625 0.4925454545454545
0.4274375 0.4805454545454545
0.39279687500000005 0.44018181818181823
0.38078124999999996 0.4361818181818182
0.37690625 0.43745454545454543
0.37064062499999995 0.43327272727272725
0.36731250000000004 0.42927272727272725
0.36587499999999995 0.4538181818181818
0.36384375 0.4429090909090909
0.36273437500000005 0.4438181818181818
0.36121875000000003 0.4314545454545454
0.35631250000000003 0.44327272727272726
0.35734374999999996 0.42800000000000005
0.35390625 0.43872727272727274
0.35464062500000004 0.4478181818181818
0.353234375 0.44745454545454544
0.35259375000000004 0.43818181818181823
0.351046875 0.43745454545454543
0.3501875 0.4423636363636364
0.34987500000000005 0.44399999999999995
0.349046875 0.45345454545454544
0.347171875 0.46672727272727277
0.34496875000000005 0.4303636363636364
0.3335 0.43000000000000005
0.32029687500000004 0.41727272727272724
0.3165 0.4141818181818182
0.31437499999999996 0.4230909090909091
0.31475 0.3961818181818182
0.31156249999999996 0.41109090909090906
0.30853125000000003 0.43127272727272725
0.3096875 0.3952727272727272
0.308296875 0.4241818181818182
0.307203125 0.4221818181818182
0.303984375 0.4047272727272727
0.29793749999999997 0.4276363636363636
0.290203125 0.39509090909090905
0.27535937499999996 0.39509090909090905
0.268765625 0.4069090909090909
0.26364062499999996 0.4149090909090909
0.26568749999999997 0.4027272727272727
0.262 0.3956363636363637
0.26035937499999995 0.4094545454545454
0.24345312500000005 0.4012727272727272
0.23545312500000004 0.3909090909090909
0.234609375 0.3941818181818182
0.23264062500000005 0.394
0.23153124999999997 0.40309090909090906
0.23076562499999997 0.3967272727272727
0.2295625 0.3892727272727273
0.22968750000000004 0.3934545454545455
0.22871874999999997 0.388
0.22948437499999996 0.3936363636363637
0.22817187500000002 0.39309090909090905
0.2281875 0.3825454545454545
0.22695312499999998 0.39163636363636367
0.22687500000000005 0.39309090909090905
0.22615624999999995 0.39854545454545454
0.22578125000000004 0.38890909090909087
0.22512500000000002 0.38781818181818184
0.22554687500000004 0.39109090909090904
0.22446875 0.40509090909090906
0.224328125 0.38690909090909087
0.22498437500000001 0.3934545454545455
0.223421875 0.39636363636363636
0.22210937500000005 0.3994545454545455
0.22215625000000006 0.3874545454545455
0.223328125 0.3934545454545455
0.22217187500000002 0.3961818181818182
0.22178125000000004 0.39454545454545453
0.22034374999999995 0.402
0.22014062499999998 0.40236363636363637
0.22018749999999998 0.38436363636363635
0.21964062500000003 0.3867272727272727
0.22050000000000003 0.4009090909090909
0.22081249999999997 0.3981818181818182
0.21976562499999996 0.39163636363636367
0.21825000000000006 0.39109090909090904
0.21795312499999997 0.39254545454545453
0.21825000000000006 0.3981818181818182
0.21759375000000003 0.40254545454545454
0.218078125 0.37509090909090914
0.21710937500000005 0.382
0.21509374999999997 0.39054545454545453
0.21299999999999997 0.3865454545454545
0.21375 0.3885454545454545
0.21373437500000003 0.38309090909090904
0.21473437500000003 0.3987272727272727
0.2129375 0.39181818181818184
0.212125 0.38963636363636367
0.21267187499999995 0.38981818181818184
0.21331250000000002 0.39636363636363636
0.21281249999999996 0.38581818181818184
0.2125625 0.39436363636363636
0.212890625 0.3872727272727273
0.21309374999999997 0.3967272727272727
0.212125 0.3885454545454545
0.21320312500000005 0.3792727272727273
0.21251562499999999 0.38709090909090904
0.21090624999999996 0.38836363636363636
0.212890625 0.3909090909090909
0.21273437500000003 0.3909090909090909
0.21215625000000005 0.39
0.212703125 0.39
0.21176562499999996 0.3805454545454545
0.212984375 0.38381818181818184
0.21320312500000005 0.37963636363636366
0.21257812499999995 0.38581818181818184
0.21173437500000003 0.388
0.21176562499999996 0.38781818181818184
0.212171875 0.3929090909090909
0.21210937500000004 0.38709090909090904
0.21153124999999995 0.39581818181818185
0.21340625000000002 0.39709090909090905
0.21095312499999996 0.3874545454545455
0.21140625000000002 0.39054545454545453
0.21123437499999997 0.3847272727272727
0.21190624999999996 0.38890909090909087
0.21029687500000005 0.38890909090909087
0.21139062500000005 0.38981818181818184
0.21276562499999996 0.39109090909090904
0.21182812500000003 0.39454545454545453
0.21128124999999998 0.39436363636363636
0.21139062500000005 0.3936363636363637
0.21018749999999997 0.3901818181818182
0.21178125000000003 0.3854545454545455
0.210171875 0.39581818181818185
0.21018749999999997 0.3865454545454545
0.2119375 0.39254545454545453
0.210171875 0.3914545454545455
0.21121875 0.38563636363636367
0.2103125 0.3909090909090909
0.20942187499999998 0.3881818181818182
0.21167187499999995 0.3969090909090909
0.21073437500000003 0.3949090909090909
0.20978125000000003 0.388
0.21003125 0.3881818181818182
0.211703125 0.3847272727272727
0.21128124999999998 0.3981818181818182
0.21021875 0.38309090909090904
0.21062499999999995 0.3974545454545455
0.21018749999999997 0.3921818181818182
0.20962499999999995 0.3872727272727273
0.211171875 0.39
0.21087500000000003 0.39309090909090905
0.21050000000000002 0.39236363636363636
0.21053124999999995 0.38709090909090904
0.21057812499999995 0.3832727272727273
0.21103125 0.3872727272727273
0.21145312500000002 0.38909090909090904
0.20990624999999996 0.3887272727272727
0.211125 0.3907272727272727
0.21006250000000004 0.39236363636363636
0.21023437499999997 0.3852727272727273
0.21081249999999996 0.396
0.21081249999999996 0.39054545454545453
0.21076562499999996 0.38981818181818184
0.21114062499999997 0.39036363636363636
0.21045312500000002 0.3954545454545455
0.21059375000000002 0.39854545454545454
0.21023437499999997 0.3867272727272727
0.209890625 0.39181818181818184
0.21110937500000004 0.3854545454545455
0.21176562499999996 0.3821818181818182
0.21096875000000004 0.39654545454545453
0.21090624999999996 0.38763636363636367
0.21162499999999995 0.3874545454545455
0.21087500000000003 0.3885454545454545
0.21110937500000004 0.38763636363636367
0.20967187499999995 0.38981818181818184
0.211171875 0.39036363636363636
0.21104687499999997 0.3921818181818182
0.21137499999999998 0.39309090909090905
0.21071874999999995 0.38363636363636366
0.21073437500000003 0.388
0.21035937500000002 0.3865454545454545
0.21096875000000004 0.39436363636363636
0.21034375000000005 0.3887272727272727
0.21028124999999998 0.3874545454545455
0.21045312500000002 0.3901818181818182
0.210796875 0.3827272727272727
0.20982812500000003 0.3892727272727273
0.21125000000000005 0.388
0.21064062500000003 0.38890909090909087
0.2103125 0.4009090909090909
0.2115625 0.39036363636363636
0.21014062499999997 0.39436363636363636
0.21123437499999997 0.39981818181818185
0.210890625 0.3885454545454545
0.21042187499999998 0.39836363636363636
0.21154687500000002 0.3934545454545455
0.21114062499999997 0.3949090909090909
0.21078125000000003 0.3852727272727273
