train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.003
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/cutted
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
True
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
0
train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.003
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/cutted
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
True
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
0
[Epoch 120] Train-acc: 0.785, loss: 2.346 | Val-acc: 0.609 | time: 640.8
[Epoch 121] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.613 | time: 641.1
[Epoch 122] Train-acc: 0.786, loss: 2.344 | Val-acc: 0.611 | time: 640.5
[Epoch 123] Train-acc: 0.786, loss: 2.344 | Val-acc: 0.617 | time: 640.6
[Epoch 124] Train-acc: 0.785, loss: 2.345 | Val-acc: 0.601 | time: 641.0
[Epoch 125] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.608 | time: 640.5
[Epoch 126] Train-acc: 0.788, loss: 2.344 | Val-acc: 0.610 | time: 640.5
[Epoch 127] Train-acc: 0.787, loss: 2.343 | Val-acc: 0.610 | time: 640.9
[Epoch 128] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.604 | time: 640.0
[Epoch 129] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.614 | time: 639.8
[Epoch 130] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.606 | time: 640.1
[Epoch 131] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.613 | time: 639.6
[Epoch 132] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.603 | time: 639.5
[Epoch 133] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.611 | time: 639.1
[Epoch 134] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.621 | time: 639.0
[Epoch 135] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.613 | time: 638.6
[Epoch 136] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.612 | time: 638.7
[Epoch 137] Train-acc: 0.787, loss: 2.343 | Val-acc: 0.609 | time: 638.5
[Epoch 138] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.609 | time: 638.2
[Epoch 139] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.610 | time: 638.3
[Epoch 140] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.610 | time: 638.5
[Epoch 141] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.619 | time: 638.5
[Epoch 142] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.616 | time: 637.9
[Epoch 143] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.620 | time: 638.1
[Epoch 144] Train-acc: 0.787, loss: 2.343 | Val-acc: 0.614 | time: 638.2
[Epoch 145] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.612 | time: 637.8
[Epoch 146] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.612 | time: 637.5
[Epoch 147] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.607 | time: 637.4
[Epoch 148] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.613 | time: 637.8
[Epoch 149] Train-acc: 0.788, loss: 2.342 | Val-acc: 0.604 | time: 637.2
[Epoch 150] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.603 | time: 637.2
[Epoch 151] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.613 | time: 637.3
[Epoch 152] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.609 | time: 637.0
[Epoch 153] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.615 | time: 637.1
[Epoch 154] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.611 | time: 636.3
[Epoch 155] Train-acc: 0.790, loss: 2.342 | Val-acc: 0.611 | time: 636.4
[Epoch 156] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.610 | time: 636.3
[Epoch 157] Train-acc: 0.787, loss: 2.344 | Val-acc: 0.609 | time: 636.6
[Epoch 158] Train-acc: 0.788, loss: 2.342 | Val-acc: 0.605 | time: 636.5
[Epoch 159] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.606 | time: 636.1
[Epoch 160] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.606 | time: 636.1
[Epoch 161] Train-acc: 0.790, loss: 2.342 | Val-acc: 0.610 | time: 635.4
[Epoch 162] Train-acc: 0.788, loss: 2.342 | Val-acc: 0.615 | time: 635.6
[Epoch 163] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.604 | time: 636.5
[Epoch 164] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.613 | time: 635.0
[Epoch 165] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.607 | time: 635.0
[Epoch 166] Train-acc: 0.790, loss: 2.341 | Val-acc: 0.609 | time: 635.3
[Epoch 167] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.614 | time: 635.3
[Epoch 168] Train-acc: 0.790, loss: 2.342 | Val-acc: 0.609 | time: 634.9
[Epoch 169] Train-acc: 0.791, loss: 2.341 | Val-acc: 0.612 | time: 635.2
[Epoch 170] Train-acc: 0.788, loss: 2.343 | Val-acc: 0.603 | time: 634.7
[Epoch 171] Train-acc: 0.789, loss: 2.342 | Val-acc: 0.605 | time: 635.5
