train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.002
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/dataset.001_sorted_augmented
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
False
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
1
train_classifier.py
--train
True
--model-name
cifar_wide_resnet_16_2
--net-name
gel_cls.002
--params-dir
/home/pichugin/datasets/models
--dataset-path
/home/pichugin/datasets/dataset.001_sorted_augmented
--ctx
gpu
--batch-size
64
--epochs
300
--save
True
--ssh
False
--lr
0.1
--lr-decay
0.1
--lr-decay-interval
40
--device-index
1
[Epoch 55] Train-acc: 0.506, loss: 2.585 | Val-acc: 0.545 | time: 13.4
[Epoch 56] Train-acc: 0.499, loss: 2.585 | Val-acc: 0.545 | time: 12.8
[Epoch 57] Train-acc: 0.506, loss: 2.590 | Val-acc: 0.545 | time: 12.5
[Epoch 58] Train-acc: 0.519, loss: 2.552 | Val-acc: 0.564 | time: 14.0
[Epoch 59] Train-acc: 0.510, loss: 2.585 | Val-acc: 0.545 | time: 12.6
[Epoch 60] Train-acc: 0.528, loss: 2.563 | Val-acc: 0.545 | time: 12.8
[Epoch 61] Train-acc: 0.508, loss: 2.582 | Val-acc: 0.564 | time: 12.5
[Epoch 62] Train-acc: 0.510, loss: 2.575 | Val-acc: 0.564 | time: 14.0
[Epoch 63] Train-acc: 0.513, loss: 2.576 | Val-acc: 0.564 | time: 13.7
[Epoch 64] Train-acc: 0.480, loss: 2.599 | Val-acc: 0.564 | time: 13.1
[Epoch 65] Train-acc: 0.511, loss: 2.569 | Val-acc: 0.564 | time: 12.5
[Epoch 66] Train-acc: 0.527, loss: 2.561 | Val-acc: 0.545 | time: 12.6
[Epoch 67] Train-acc: 0.536, loss: 2.547 | Val-acc: 0.564 | time: 12.8
[Epoch 68] Train-acc: 0.513, loss: 2.572 | Val-acc: 0.564 | time: 13.4
[Epoch 69] Train-acc: 0.517, loss: 2.577 | Val-acc: 0.545 | time: 12.5
[Epoch 70] Train-acc: 0.496, loss: 2.594 | Val-acc: 0.545 | time: 12.6
[Epoch 71] Train-acc: 0.517, loss: 2.576 | Val-acc: 0.564 | time: 12.6
[Epoch 72] Train-acc: 0.524, loss: 2.561 | Val-acc: 0.545 | time: 13.2
[Epoch 73] Train-acc: 0.524, loss: 2.556 | Val-acc: 0.564 | time: 12.9
[Epoch 74] Train-acc: 0.527, loss: 2.564 | Val-acc: 0.564 | time: 12.4
[Epoch 75] Train-acc: 0.517, loss: 2.580 | Val-acc: 0.564 | time: 12.9
[Epoch 76] Train-acc: 0.506, loss: 2.593 | Val-acc: 0.564 | time: 14.1
[Epoch 77] Train-acc: 0.522, loss: 2.569 | Val-acc: 0.564 | time: 12.8
[Epoch 78] Train-acc: 0.506, loss: 2.590 | Val-acc: 0.564 | time: 12.8
[Epoch 79] Train-acc: 0.518, loss: 2.584 | Val-acc: 0.564 | time: 13.3
[Epoch 80] Train-acc: 0.533, loss: 2.564 | Val-acc: 0.564 | time: 12.8
[Epoch 81] Train-acc: 0.518, loss: 2.587 | Val-acc: 0.527 | time: 13.5
[Epoch 82] Train-acc: 0.529, loss: 2.555 | Val-acc: 0.564 | time: 12.8
[Epoch 83] Train-acc: 0.518, loss: 2.568 | Val-acc: 0.564 | time: 12.8
